Staten Island Rolling Sales File.  All Sales From August 2012 - August 2013. ,,,,,,,,,,,,,,,,,,,,
Sales File as of 08/30/2013  Coop Sales Files as of 09/18/2013,,,,,,,,,,,,,,,,,,,,
"Neighborhood Name 09/06/13, Descriptive Data is as of 06/01/13",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,"APART
MENT
NUMBER",ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,"SALE
PRICE",SALE DATE
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4000,5, ,A1, 421 OAK AVENUE                            ,            ,10306,1,0,1,"6,722","1,768",1960, 1 , A1 ,$0,9/13/2012
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4007,153, ,A2, 346 PETER AVENUE                          ,            ,10306,1,0,1,"4,000",960,1960, 1 , A2 ,"$344,760",6/19/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4007,153, ,A2, 346 PETER AVENUE                          ,            ,10306,1,0,1,"4,000",960,1960, 1 , A2 ,$0,8/31/2012
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4007,189, ,A1, 371 PETER AVENUE                          ,            ,10306,1,0,1,"4,995","1,925",1960, 1 , A1 ,$0,6/17/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4007,240, ,A2, 357 PENN AVENUE                           ,            ,10306,1,0,1,"4,000",960,1960, 1 , A2 ,$0,2/27/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4007,240, ,A2, 357 PENN AVENUE                           ,            ,10306,1,0,1,"4,000",960,1960, 1 , A2 ,$0,8/13/2012
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4016,19, ,A1, 382 OAK AVENUE                            ,            ,10306,1,0,1,"5,500","1,826",1955, 1 , A1 ,$0,1/23/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4018,26, ,A9, 431 MEDINA STREET                         ,            ,10306,1,0,1,"2,375","1,344",1980, 1 , A9 ,$0,12/28/2012
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4019,7, ,A5, 315 GUYON AVENUE                          ,            ,10306,1,0,1,"2,512","1,900",2004, 1 , A5 ,$0,3/22/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4021,33, ,A2, 411 LYNN STREET                           ,            ,10306,1,0,1,"5,000","1,680",1950, 1 , A2 ,"$308,000",8/27/2012
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4027,24, ,A2, 378 ISABELLA AVENUE                       ,            ,10306,1,0,1,"5,000","1,040",1960, 1 , A2 ,$10,9/17/2012
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4029,21, ,A2, 422 ISABELLA AVENUE                       ,            ,10306,1,0,1,"5,500",640,1955, 1 , A2 ,"$325,000",7/10/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4029,38, ,A2, 455 MILL ROAD                             ,            ,10306,1,0,1,"5,000",912,1955, 1 , A2 ,"$200,000",7/18/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4669,32, ,A2, 468 MEDINA STREET                         ,            ,10306,1,0,1,"4,000","1,200",1960, 1 , A2 ,$0,11/26/2012
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4674,19, ,A5, 499 TARRYTOWN AVENUE                      ,            ,10306,1,0,1,"1,300","1,360",1996, 1 , A5 ,$0,8/16/2012
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4679,9, ,A1, 426 GUYON AVENUE                          ,            ,10306,1,0,1,"11,000","1,844",1910, 1 , A1 ,"$499,500",2/26/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4679,14, ,A5, 509 MILL ROAD                             ,            ,10306,1,0,1,"3,537","2,680",2011, 1 , A5 ,"$471,510",12/7/2012
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4683,13, ,A5, 537 RIGA STREET                           ,            ,10306,1,0,1,"2,500","1,344",1975, 1 , A5 ,"$405,000",10/1/2012
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4689,4, ,A5, 126 AVISTON STREET                        ,            ,10306,1,0,1,"2,300","2,000",2003, 1 , A5 ,$0,4/8/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4690,136, ,A5, 566 RIGA STREET                           ,            ,10306,1,0,1,"1,120","1,900",2003, 1 , A5 ,$0,1/24/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4719,19, ,A5, 281 FAIRBANKS AVENUE                      ,            ,10306,1,0,1,"2,200","1,380",1965, 1 , A5 ,$0,3/26/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4719,44, ,A5, 346 MONTREAL AVENUE                       ,            ,10306,1,0,1,"2,400","1,440",1975, 1 , A5 ,$0,1/28/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4722,52, ,A5, 322 CHESTERTON AVENUE                     ,            ,10306,1,0,1,"2,520","1,296",1960, 1 , A5 ,$0,12/27/2012
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4723,12, ,A5, 333 CHESTERTON AVENUE                     ,            ,10306,1,0,1,"2,300","1,152",1970, 1 , A5 ,$0,2/13/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4723,31, ,A5, 324 FAIRBANKS AVENUE                      ,            ,10306,1,0,1,"2,300","1,152",1970, 1 , A5 ,$0,10/9/2012
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4723,31, ,A5, 324 FAIRBANKS AVENUE                      ,            ,10306,1,0,1,"2,300","1,152",1970, 1 , A5 ,$0,9/17/2012
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4725,6, ,A5, 421 MONTREAL AVENUE                       ,            ,10306,1,0,1,"2,700","1,200",1970, 1 , A5 ,"$292,000",8/1/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4725,17, ,A5, 397 MONTREAL AVENUE                       ,            ,10306,1,0,1,"2,700","1,200",1970, 1 , A5 ,"$450,000",2/15/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4762,22, ,A6, 227 FOX LANE                              ,            ,10306,1,0,1,"3,000",468,1930, 1 , A6 ,"$67,500",5/17/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4792,66, ,A2, 96 FOX BEACH AVENUE                       ,            ,10306,1,0,1,"1,560",612,1930, 1 , A2 ,$0,5/1/2013
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4793,50, ,A6, 76 TARLTON STREET                         ,            ,10306,1,0,1,"4,000","1,080",1925, 1 , A6 ,$0,8/31/2012
5,OAKWOOD-BEACH            ,01  ONE FAMILY HOMES                        ,1,4803,18, ,A2, 134 TARLTON STREET                        ,            ,10306,1,0,1,"6,000","1,216",1925, 1 , A2 ,"$128,177",12/19/2012
5,OAKWOOD-BEACH            ,02  TWO FAMILY HOMES                        ,1,4007,98, ,B2, 662 TYSENS LANE                           ,            ,10306,2,0,2,"4,200","1,680",1960, 1 , B2 ,$0,12/12/2012
5,OAKWOOD-BEACH            ,02  TWO FAMILY HOMES                        ,1,4007,102, ,B2, 670 TYSENS LANE                           ,            ,10306,2,0,2,"4,200","1,680",1960, 1 , B2 ,$0,12/12/2012
5,OAKWOOD-BEACH            ,02  TWO FAMILY HOMES                        ,1,4015,16, ,B9, 2930 HYLAN BOULEVARD                      ,            ,10306,2,0,2,"2,714","1,850",1997, 1 , B9 ,$0,12/20/2012
5,OAKWOOD-BEACH            ,02  TWO FAMILY HOMES                        ,1,4690,22, ,B2, 621 MILL ROAD                             ,            ,10306,2,0,2,"4,080","1,900",2000, 1 , B2 ,"$511,369",4/13/2013
5,OAKWOOD-BEACH            ,02  TWO FAMILY HOMES                        ,1,4720,16, ,B2, 347 MONTREAL AVENUE                       ,            ,10306,2,0,2,"4,500","2,512",1974, 1 , B2 ,$0,5/21/2013
5,OAKWOOD-BEACH            ,02  TWO FAMILY HOMES                        ,1,4720,24, ,B2, 150 MALONE AVENUE                         ,            ,10306,2,0,2,"4,500","2,008",1975, 1 , B2 ,$0,7/3/2013
5,OAKWOOD-BEACH            ,02  TWO FAMILY HOMES                        ,1,4721,75, ,B9, 167 MALONE AVENUE                         ,            ,10306,2,0,2,"2,712","1,900",1977, 1 , B9 ,"$470,000",7/2/2013
5,OAKWOOD-BEACH            ,02  TWO FAMILY HOMES                        ,1,4725,33, ,B2, 212 MALONE AVENUE                         ,            ,10306,2,0,2,"4,469","1,792",1970, 1 , B2 ,"$555,000",6/28/2013
5,OAKWOOD-BEACH            ,05  TAX CLASS 1 VACANT LAND                 ,1B,4688,20, ,V0, DUGDALE STREET                            ,            ,10306,0,0,0,"10,950",0,0, 1 , V0 ,"$1,125,000",10/18/2012
5,OAKWOOD-BEACH            ,05  TAX CLASS 1 VACANT LAND                 ,1B,4688,26, ,V0, DUGDALE STREET                            ,            ,10306,0,0,0,"4,000",0,0, 1 , V0 ,$0,10/18/2012
5,OAKWOOD-BEACH            ,05  TAX CLASS 1 VACANT LAND                 ,1B,4688,28, ,V0, LYNN STREET                               ,            ,10306,0,0,0,"4,200",0,0, 1 , V0 ,$0,10/18/2012
5,OAKWOOD-BEACH            ,05  TAX CLASS 1 VACANT LAND                 ,1B,4693,1, ,V0, DUGDALE STREET                            ,            ,0,0,0,0,"6,000",0,0, 1 , V0 ,$0,10/18/2012
5,OAKWOOD-BEACH            ,05  TAX CLASS 1 VACANT LAND                 ,1B,4693,3, ,V0, DUGDALE STREET                            ,            ,0,0,0,0,"4,000",0,0, 1 , V0 ,$0,10/18/2012
5,OAKWOOD-BEACH            ,05  TAX CLASS 1 VACANT LAND                 ,1B,4693,7, ,V0, DUGDALE STREET                            ,            ,0,0,0,0,"4,000",0,0, 1 , V0 ,$0,10/18/2012
5,OAKWOOD-BEACH            ,05  TAX CLASS 1 VACANT LAND                 ,1B,4693,8, ,V0, DUGDALE STREET                            ,            ,0,0,0,0,"1,738",0,0, 1 , V0 ,$0,10/18/2012
5,OAKWOOD-BEACH            ,05  TAX CLASS 1 VACANT LAND                 ,1B,4693,18, ,V0, FAIRBANKS AVENUE                          ,            ,0,0,0,0,"8,000",0,0, 1 , V0 ,$100,5/8/2013
5,OAKWOOD-BEACH            ,05  TAX CLASS 1 VACANT LAND                 ,1B,4693,18, ,V0, FAIRBANKS AVENUE                          ,            ,0,0,0,0,"8,000",0,0, 1 , V0 ,"$5,500",5/8/2013
5,OAKWOOD-BEACH            ,05  TAX CLASS 1 VACANT LAND                 ,1B,4694,1, ,V0, DUGDALE STREET                            ,            ,0,0,0,0,"2,925",0,0, 1 , V0 ,$0,10/18/2012
5,OAKWOOD-BEACH            ,05  TAX CLASS 1 VACANT LAND                 ,1B,4694,3, ,V0, DUGDALE STREET                            ,            ,0,0,0,0,"10,950",0,0, 1 , V0 ,$0,10/18/2012
5,OAKWOOD-BEACH            ,05  TAX CLASS 1 VACANT LAND                 ,1B,4694,9, ,V0, DUGDALE STREET                            ,            ,0,0,0,0,"4,000",0,0, 1 , V0 ,"$130,000",4/24/2013
5,OAKWOOD-BEACH            ,05  TAX CLASS 1 VACANT LAND                 ,1B,4767,37, ,V0, FOX LANE                                  ,            ,10306,0,0,0,"1,500",0,0, 1 , V0 ,$0,8/11/2012
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,6765,79, ,A3, 761 HYLAN BOULEVARD                       ,            ,10305,1,0,1,"6,441","5,500",2012, 1 , A3 ,"$1,150,000",11/15/2012
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,6788,58, ,A1, 49 VAIL AVENUE                            ,            ,10309,1,0,1,"11,200","2,886",1940, 1 , A1 ,$0,11/28/2012
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,6789,51, ,A1, 190 WOODVALE AVENUE                       ,            ,10309,1,0,1,"3,482","2,808",2001, 1 , A1 ,"$520,000",4/18/2013
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,6789,66, ,A1, 220 WOODVALE AVENUE                       ,            ,10309,1,0,1,"7,000",996,1950, 1 , A1 ,"$430,000",2/25/2013
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,6793,13, ,A1, 215 SHARROTT AVENUE                       ,            ,10309,1,0,1,"6,842","2,080",1950, 1 , A1 ,"$632,500",4/22/2013
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,6793,63, ,A2, 19 STEVENSON PLACE                        ,            ,10309,1,0,1,"7,148","2,496",1940, 1 , A2 ,"$720,000",11/16/2012
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,6795,8, ,A2, 181 SHARROTT AVENUE                       ,            ,10309,1,0,1,"9,600","1,280",1945, 1 , A2 ,$0,8/23/2012
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,6796,123, ,A2, 30 CORDELIA AVENUE                        ,            ,10309,1,0,1,"5,564","3,170",2004, 1 , A2 ,$0,4/5/2013
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,6805,93, ,A1, 17 GEORGE LANE                            ,            ,10309,1,0,1,"6,324",956,1930, 1 , A1 ,"$485,000",9/14/2012
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7420,79, ,A3, 41 OUTERBRIDGE AVENUE                     ,            ,10309,1,0,1,"5,782","2,948",1991, 1 , A3 ,"$950,000",8/3/2012
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7420,86, ,A1, 51 OUTERBRIDGE AVENUE                     ,            ,10309,1,0,1,"6,960","3,626",2012, 1 , A1 ,"$966,000",5/16/2013
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7499,180, ,A1, 44 GAYNOR STREET                          ,            ,10309,1,0,1,"13,050","3,120",1984, 1 , A1 ,$0,6/5/2013
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7533,60, ,A5, 117 STATION AVENUE                        ,            ,10309,1,0,1,"2,725","1,825",2002, 1 , A5 ,$0,2/8/2013
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7534,193, ,A1, 6401 AMBOY ROAD                           ,            ,10309,1,0,1,"14,337","2,408",1920, 1 , A1 ,"$750,000",4/26/2013
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7534,315, ,A2, 123 SAVO LOOP                             ,            ,10309,1,0,1,"5,300","3,015",1997, 1 , A2 ,$0,9/11/2012
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7534,384, ,A1, 19 SAVO LOOP                              ,            ,10309,1,0,1,"4,085","3,500",1997, 1 , A1 ,"$600,000",5/17/2013
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7534,407, ,A1, 111 SAVO LOOP                             ,            ,10309,1,0,1,"4,000","2,525",1997, 1 , A1 ,$0,12/14/2012
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7664,302, ,A1, 108 SHARROTT AVENUE                       ,            ,10309,1,0,1,"3,370","1,810",2004, 1 , A1 ,$0,2/20/2013
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7702,128, ,A5, 96 SHARROTT AVENUE                        ,            ,10309,1,0,1,"1,280","1,810",2002, 1 , A5 ,"$345,000",11/21/2012
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7710,200, ,A2, 6600 HYLAN BOULEVARD                      ,            ,10309,1,0,1,"11,615","1,076",1950, 1 , A2 ,$0,2/7/2013
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7710,430, ,A2, 475 BUTLER BOULEVARD                      ,            ,10309,1,0,1,"5,670","1,043",1950, 1 , A2 ,$1,10/19/2012
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7710,520, ,A2, 442 RICHARD AVENUE                        ,            ,10309,1,0,1,"6,900","1,108",1950, 1 , A2 ,"$412,000",12/26/2012
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7740,12, ,A2, 280 RICHARD AVENUE                        ,            ,10309,1,0,1,"5,400","1,138",1960, 1 , A2 ,"$220,000",3/6/2013
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7740,38, ,A2, 344 RICHARD AVENUE                        ,            ,10309,1,0,1,"6,500","2,993",1950, 1 , A2 ,$0,12/7/2012
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7740,43, ,A2, 350 RICHARD AVENUE                        ,            ,10309,1,0,1,"8,700","1,115",1950, 1 , A2 ,$0,10/17/2012
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7755,7, ,A5, 168 CAMDEN AVENUE                         ,            ,10309,1,0,1,"2,400","2,100",1996, 1 , A5 ,"$105,000",6/10/2013
5,PLEASANT PLAINS          ,01  ONE FAMILY HOMES                        ,1,7755,20, ,A5, 138 CAMDEN AVENUE                         ,            ,10309,1,0,1,"2,400","2,100",1996, 1 , A5 ,"$470,000",1/10/2013
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,6787,94, ,B2, 51 PALMIERI LANE                          ,            ,10309,2,0,2,"10,381","4,400",1996, 1 , B2 ,$0,12/10/2012
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,6789,27, ,B2, 23 RIGIMAR COURT                          ,            ,10309,2,0,2,"4,732","3,400",1999, 1 , B2 ,"$735,000",2/28/2013
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,6796,23, ,B9, 115 SHARROTT AVENUE                       ,            ,10309,2,0,2,"3,110","2,400",1999, 1 , B9 ,$0,4/30/2013
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,6796,37, ,B2, 117 LATOURETTE STREET                     ,            ,10309,2,0,2,"5,088","3,400",2001, 1 , B2 ,$0,2/6/2013
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,6796,39, ,B2, 115 LATOURETTE STREET                     ,            ,10309,2,0,2,"4,000","2,213",2011, 1 , B2 ,"$692,410",8/27/2012
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,6796,45, ,B2, 14 HYLAN BOULEVARD                        ,            ,10305,2,0,2,"4,480","2,505",2011, 1 , B2 ,$0,1/4/2013
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,6796,45, ,B2, 14 CORDELIA AVENUE                        ,            ,10309,2,0,2,"4,480","2,505",2011, 1 , B2 ,"$789,144",8/13/2012
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,6805,156, ,B2, 26 WOODVALE AVENUE                        ,            ,10309,2,0,2,"6,676","3,569",2008, 1 , B2 ,"$682,227",8/27/2012
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,6805,196, ,B2, 18 FICARELLE DRIVE                        ,            ,10309,2,0,2,"10,685","2,950",1980, 1 , B2 ,$0,5/1/2013
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,6805,215, ,B2, 20 LATOURETTE STREET                      ,            ,10309,2,0,2,"10,000","2,200",1986, 1 , B2 ,"$755,000",1/18/2013
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,7420,126, ,B9, 1974 SOUTH SERVICE ROAD                   ,            ,10309,2,0,2,"10,056","3,238",1986, 1 , B9 ,"$760,000",2/26/2013
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,7499,18, ,B2, 3 STALIE COURT                            ,            ,10309,2,0,2,"9,641","3,268",2011, 1 , B2 ,"$772,597",7/3/2013
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,7499,19, ,B2, 7 STALIE COURT                            ,            ,10309,2,0,2,"9,641","3,268",2011, 1 , B2 ,"$796,780",12/26/2012
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,7534,104, ,B2, 35 CARLY COURT                            ,            ,10309,2,0,2,"10,360","3,400",1993, 1 , B2 ,"$760,000",8/14/2012
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,7536,5, ,B2, 143 STATION AVENUE                        ,            ,10309,2,0,2,"10,190","5,200",1996, 1 , B2 ,$0,10/1/2012
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,7540,47, ,B2, 25 GEORGIA COURT                          ,            ,10309,2,0,2,"4,882","2,400",2000, 1 , B2 ,"$608,000",11/30/2012
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,7710,295, ,B2, 470 BUTLER BOULEVARD                      ,            ,10309,2,0,2,"9,058","6,000",2006, 1 , B2 ,$0,5/1/2013
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,7734,62, ,B2, 15 CULOTTA LANE                           ,            ,10309,2,0,2,"4,100","2,136",2000, 1 , B2 ,"$522,500",3/13/2013
5,PLEASANT PLAINS          ,02  TWO FAMILY HOMES                        ,1,7764,47, ,B2, 224 EASTWOOD AVENUE                       ,            ,10309,2,0,2,"11,340","3,200",1994, 1 , B2 ,$0,12/14/2012
5,PLEASANT PLAINS          ,05  TAX CLASS 1 VACANT LAND                 ,1,6765,88, ,A3, 70 WOODVALE AVENUE                        ,            ,10309,1,0,1,"8,761","4,072",2012, 1 , V0 ,"$925,000",8/23/2012
5,PLEASANT PLAINS          ,05  TAX CLASS 1 VACANT LAND                 ,1B,7710,300, ,V0, 500 BUTLER BOULEVARD                      ,            ,10309,0,0,0,"14,390",0,0, 1 , V0 ,"$200,000",12/3/2012
5,PLEASANT PLAINS          ,05  TAX CLASS 1 VACANT LAND                 ,1B,7710,300, ,V0, 490 BUTLER BLVD                           ,            ,10309,0,0,0,"14,390",0,0, 1 , V0 ,$0,8/8/2012
5,PLEASANT PLAINS          ,05  TAX CLASS 1 VACANT LAND                 ,1B,7710,315, ,V0, BUTLER BOULEVARD                          ,            ,10309,0,0,0,"31,113",0,0, 1 , V0 ,$0,2/25/2013
